%!I(MISSING)D	X	Y	Z	SNR
2692	-337.678148	-776.338615	1.100000	9.88
2693	-93.253799	-676.060209	1.100000	2.17
2694	-567.614315	-458.050988	1.100000	3.92
2695	-124.983481	-622.967934	1.100000	12.34
2696	-457.319565	-619.829858	1.100000	15.39
2697	-239.133123	-718.161446	1.100000	1.63
2698	-146.134540	-444.730690	1.100000	16.36
2699	-563.656593	-622.054515	1.100000	0.60
2700	-90.925664	-668.638725	1.100000	3.42
2701	-362.503816	-296.493709	1.100000	13.74
2702	-234.422950	-506.203948	1.100000	23.10
2703	-378.244649	-235.372195	1.100000	7.85
2704	-586.470431	-495.020847	1.100000	8.99
2705	-244.632441	-622.977363	1.100000	0.23
2706	-83.341504	-388.715096	1.100000	4.40
2707	-93.771449	-474.628845	1.100000	16.31
2708	-189.540592	-692.342961	1.100000	0.11
2709	-67.465568	-603.329318	1.100000	11.69
2710	-120.674865	-748.639613	1.100000	7.88
2711	-82.759556	-611.859063	1.100000	11.65
2712	-297.425081	-203.911554	1.100000	-1.37
2713	-128.141829	-714.064903	1.100000	3.11
2714	-136.709498	-501.089451	1.100000	22.29
2715	-108.120838	-588.501342	1.100000	16.18
2716	-389.387953	-803.182314	1.100000	9.97
2717	-283.602992	-318.656917	1.100000	8.58
2718	-150.764942	-497.007212	1.100000	23.47
2719	-148.467639	-489.596021	1.100000	22.61
2720	-340.847005	-747.393236	1.100000	13.42
2721	-176.862628	-511.052213	1.100000	26.95
2722	-529.379635	-483.001694	1.100000	1.19
2723	-86.726631	-497.111168	1.100000	17.24
2724	-208.043922	-491.207557	1.100000	26.51
2725	-139.802451	-383.716074	1.100000	4.39
2726	-286.783736	-244.947229	1.100000	1.18
2727	-362.555611	-749.039190	1.100000	14.54
2728	-98.898359	-388.855197	1.100000	4.82
2729	-451.392514	-780.331448	1.100000	12.13
2730	-198.275779	-727.364300	1.100000	3.84
2731	-50.970784	-441.502898	1.100000	10.01
2732	-490.978994	-736.364502	1.100000	11.09
2733	-79.002253	-728.550334	1.100000	4.20
2734	-292.995015	-467.545643	1.100000	6.68
2735	-242.618775	-351.689654	1.100000	3.73
2736	-570.598099	-591.352332	1.100000	4.41
2737	-166.713411	-420.778908	1.100000	12.35
2738	-155.396215	-322.364753	1.100000	5.27
2739	-36.022802	-512.669512	1.100000	13.70
2740	-352.821788	-340.588146	1.100000	18.50
2741	-376.124743	-331.105557	1.100000	17.94
2742	-57.208224	-443.364472	1.100000	10.61
2743	-557.159754	-645.353485	1.100000	0.44
2744	-76.401595	-331.110225	1.100000	2.67
2745	-143.697613	-459.148856	1.100000	18.51
2746	-188.452094	-679.646697	1.100000	-0.36
2747	-270.819932	-844.975805	1.100000	0.77
2748	-392.603765	-415.424942	1.100000	25.13
2749	-99.209931	-455.738303	1.100000	14.81
2750	-468.181162	-335.643597	1.100000	13.57
2751	-368.850318	-496.105725	1.100000	17.10
2752	-421.726206	-583.487943	1.100000	19.44
2753	-194.983713	-298.172169	1.100000	5.80
2754	-129.198284	-386.915421	1.100000	4.99
2755	-101.063316	-532.794362	1.100000	19.26
2756	-299.700013	-437.894971	1.100000	22.02
2757	-475.088283	-603.619791	1.100000	11.12
2758	-473.813956	-449.105334	1.100000	11.06
2759	-378.449652	-349.973096	1.100000	20.00
2760	-413.848660	-385.572133	1.100000	21.14
2761	-477.651913	-427.238002	1.100000	11.87
2762	-232.573523	-374.088966	1.100000	1.50
2763	-422.038983	-784.943164	1.100000	12.33
2764	-409.373373	-538.892503	1.100000	12.28
2765	-115.047925	-523.632049	1.100000	20.71
2766	-249.051055	-753.004057	1.100000	0.51
2767	-441.183630	-387.514064	1.100000	18.07
2768	-590.695588	-410.019834	1.100000	1.90
2769	-550.632173	-479.622241	1.100000	3.82
2770	-484.315533	-344.763808	1.100000	12.07
2771	-70.422096	-698.535670	1.100000	-0.35
2772	-291.769421	-259.400969	1.100000	3.26
2773	-516.204858	-362.752181	1.100000	8.07
2774	-351.799484	-294.381859	1.100000	12.95
2775	-547.005229	-604.281580	1.100000	-0.03
2776	-531.792542	-464.926135	1.100000	-0.44
2777	-211.358725	-508.699874	1.100000	28.14
2778	-126.167734	-415.347486	1.100000	10.29
2779	-211.690486	-767.450737	1.100000	5.08
2780	-525.856042	-414.575317	1.100000	4.55
2781	-87.092012	-390.730145	1.100000	4.83
2782	-479.158085	-373.306352	1.100000	12.93
2783	-177.937378	-260.794941	1.100000	9.44
2784	-229.010539	-451.245375	1.100000	15.21
2785	-498.045098	-442.788499	1.100000	7.18
2786	-445.932477	-440.104313	1.100000	16.86
2787	-144.153305	-731.792792	1.100000	5.98
2788	-119.587634	-317.360177	1.100000	5.61
2789	-211.450107	-396.549988	1.100000	2.89
2790	-366.791446	-361.859528	1.100000	21.41
2791	-350.711161	-316.467848	1.100000	15.45
2792	-147.315635	-445.182280	1.100000	16.50
2793	-7.858473	-626.999873	1.100000	5.20
2794	-425.549105	-580.141761	1.100000	18.32
2795	-428.095118	-735.952273	1.100000	15.78
2796	-392.279718	-427.154788	1.100000	25.67
2797	-284.277147	-792.178240	1.100000	2.25
2798	-206.687525	-281.581705	1.100000	5.54
2799	-386.158183	-566.546829	1.100000	22.15
2800	-426.258409	-732.873329	1.100000	16.06
2801	-361.993115	-657.261706	1.100000	25.26
2802	-415.431571	-494.415791	1.100000	15.91
2803	-371.139542	-349.325308	1.100000	19.95
2804	-510.786583	-554.573116	1.100000	-0.15
2805	-411.762529	-784.443369	1.100000	12.33
2806	-134.548198	-528.827915	1.100000	22.76
2807	-419.970580	-560.348573	1.100000	16.19
2808	-514.788154	-319.062566	1.100000	8.18
2809	-522.617718	-455.157831	1.100000	1.65
2810	-489.120038	-707.658367	1.100000	11.78
2811	-328.060621	-612.712494	1.100000	27.53
2812	-475.521711	-313.838009	1.100000	12.16
2813	-544.768629	-551.449657	1.100000	4.96
2814	-289.296319	-540.424153	1.100000	-3.71
2815	-91.294869	-520.409103	1.100000	18.37
2816	-256.372192	-318.668263	1.100000	3.86
2817	-322.282011	-705.630337	1.100000	17.05
2818	-444.990185	-729.736693	1.100000	15.22
2819	-207.152166	-714.723335	1.100000	1.79
2820	-273.651065	-850.708636	1.100000	0.50
2821	-362.460369	-605.620242	1.100000	28.71
2822	-290.224623	-351.302237	1.100000	13.54
2823	-474.353358	-428.194067	1.100000	12.39
2824	-571.904782	-534.536151	1.100000	8.92
2825	-12.197082	-452.336259	1.100000	8.31
2826	-533.721570	-569.246402	1.100000	1.61
2827	-506.862073	-517.594810	1.100000	2.18
2828	-288.130857	-290.952626	1.100000	6.11
2829	-300.676298	-762.772447	1.100000	7.53
2830	-244.912977	-350.802779	1.100000	4.23
2831	-519.725567	-738.010354	1.100000	7.78
2832	-409.433928	-543.508732	1.100000	13.67
2833	-83.358955	-491.729526	1.100000	16.66
2834	-536.814166	-352.576598	1.100000	5.49
2835	-14.268907	-604.971339	1.100000	7.87
2836	-326.646608	-247.647960	1.100000	5.86
2837	-297.485118	-734.143515	1.100000	10.44
2838	-477.703497	-742.862964	1.100000	12.18
2839	-489.735293	-371.728108	1.100000	11.53
2840	-115.563881	-722.220637	1.100000	4.18
2841	-500.898241	-556.167501	1.100000	0.56
2842	-281.773307	-397.609498	1.100000	16.75
2843	-155.454261	-557.570327	1.100000	23.58
2844	-264.582411	-533.937798	1.100000	-2.89
2845	-337.496385	-757.864629	1.100000	11.94
2846	-282.384617	-299.532277	1.100000	6.23
2847	-532.191853	-499.704584	1.100000	3.44
2848	-127.557280	-696.541733	1.100000	0.07
2849	-282.991937	-218.458596	1.100000	-1.39
2850	-283.218152	-430.607490	1.100000	17.47
2851	-79.951864	-472.528827	1.100000	15.03
2852	-526.128283	-652.547269	1.100000	5.62
2853	-512.022205	-487.046858	1.100000	-0.40
2854	-533.375866	-392.308414	1.100000	4.67
2855	-422.638556	-554.098143	1.100000	14.42
2856	-283.826333	-629.434517	1.100000	18.22
2857	-135.400931	-650.763533	1.100000	7.56
2858	-11.320859	-481.094578	1.100000	10.45
2859	-311.248398	-677.027702	1.100000	19.62
2860	-82.819584	-523.184852	1.100000	17.63
2861	-5.540951	-584.797205	1.100000	8.90
2862	-314.569305	-602.548247	1.100000	24.13
2863	-311.603312	-631.545059	1.100000	24.77
2864	-4.669437	-543.538701	1.100000	11.26
2865	-252.846366	-525.053419	1.100000	5.47
2866	-308.210167	-283.923382	1.100000	7.90
2867	-551.406385	-659.730421	1.100000	2.23
2868	-422.387188	-722.917793	1.100000	16.91
2869	-152.725392	-628.876476	1.100000	12.27
2870	-567.026966	-487.303872	1.100000	6.50
2871	-204.080305	-604.243416	1.100000	17.52
2872	-544.369887	-720.180789	1.100000	4.85
2873	-1.454007	-360.727893	1.100000	-2.18
2874	-148.167956	-501.016886	1.100000	23.48
2875	-416.226077	-574.121561	1.100000	19.25
2876	-349.537353	-563.838347	1.100000	15.63
2877	-474.735854	-713.912835	1.100000	13.26
2878	-178.073969	-285.039234	1.100000	8.02
2879	-356.332834	-838.650973	1.100000	4.29
2880	-213.558499	-307.397064	1.100000	2.96
2881	-113.388784	-463.178134	1.100000	16.73
2882	-549.904267	-372.851002	1.100000	3.17
2883	-150.807347	-564.195404	1.100000	22.51
2884	-427.299262	-795.955995	1.100000	11.40
2885	-229.202494	-438.717486	1.100000	10.95
2886	-256.771674	-820.018598	1.100000	1.81
2887	-30.378120	-392.076482	1.100000	3.01
2888	-298.367585	-756.248146	1.100000	7.97
2889	-246.115495	-667.792955	1.100000	5.70
2890	-408.500251	-796.733669	1.100000	11.15
2891	-133.698214	-719.332996	1.100000	4.04
2892	-548.608352	-365.589542	1.100000	3.60
2893	-0.755958	-374.022081	1.100000	-0.70
2894	-382.494464	-746.598038	1.100000	15.45
2895	-75.861362	-311.057160	1.100000	5.31
2896	-561.441032	-385.228860	1.100000	0.96
2897	-206.861878	-783.493374	1.100000	6.64
2898	-490.958768	-728.927492	1.100000	11.25
2899	-158.708791	-698.333350	1.100000	0.85
2900	-541.861126	-334.234825	1.100000	4.96
2901	-534.209574	-478.740338	1.100000	1.43
2902	-149.446344	-302.071368	1.100000	7.64
2903	-385.878891	-231.687659	1.100000	7.72
2904	-197.630300	-518.873881	1.100000	28.68
2905	-98.908586	-623.521649	1.100000	10.97
2906	-511.309641	-365.642925	1.100000	8.69
2907	-412.414513	-291.896990	1.100000	14.09
2908	-498.239907	-335.702533	1.100000	10.35
2909	-364.487927	-328.342678	1.100000	17.42
2910	-466.835068	-692.150130	1.100000	14.55
2911	-345.632107	-808.184938	1.100000	7.05
2912	-88.378200	-358.935554	1.100000	-0.60
2913	-423.301760	-460.951229	1.100000	19.64
2914	-303.475732	-789.134890	1.100000	5.02
2915	-79.623297	-495.966371	1.100000	16.57
2916	-411.326498	-384.434047	1.100000	21.32
2917	-362.355443	-821.019253	1.100000	6.71
2918	-55.619673	-626.461108	1.100000	8.30
2919	-556.768872	-452.504382	1.100000	1.97
2920	-246.949138	-236.230718	1.100000	2.68
2921	-345.429604	-549.954698	1.100000	-1.41
2922	-581.269514	-598.415351	1.100000	5.00
2923	-165.003176	-588.581622	1.100000	20.34
2924	-109.292917	-715.124742	1.100000	2.97
2925	-173.484185	-359.911613	1.100000	-0.51
2926	-344.453255	-317.719908	1.100000	15.23
2927	-117.655859	-539.322885	1.100000	20.75
2928	-390.681945	-400.796113	1.100000	24.37
2929	-257.521359	-598.441791	1.100000	1.55
2930	-248.543734	-720.005058	1.100000	3.48
2931	-578.323407	-582.630459	1.100000	6.10
2932	-268.927503	-526.223396	1.100000	-3.45
2933	-384.621513	-818.485206	1.100000	8.08
2934	-402.448552	-475.764258	1.100000	21.56
2935	-548.071735	-631.829076	1.100000	0.82
2936	-304.294494	-296.541730	1.100000	8.87
2937	-499.050466	-731.414881	1.100000	10.33
2938	-56.732568	-410.770279	1.100000	6.66
2939	-43.094675	-710.948936	1.100000	0.46
2940	-583.998341	-651.703212	1.100000	0.17
2941	-563.090474	-327.841404	1.100000	2.17
2942	-201.073038	-660.830003	1.100000	2.80
2943	-256.384003	-377.635650	1.100000	8.68
2944	-181.105466	-358.083968	1.100000	-0.07
2945	-253.504948	-286.998791	1.100000	0.25
2946	-173.376639	-634.907542	1.100000	11.12
2947	-581.780433	-640.969122	1.100000	0.98
2948	-429.744694	-366.245994	1.100000	18.50
2949	-262.973570	-697.354784	1.100000	8.60
2950	-300.484462	-234.693462	1.100000	1.86
2951	-8.773943	-554.577015	1.100000	11.10
2952	-604.455404	-365.202876	1.100000	-1.77
2953	-464.094404	-573.545161	1.100000	9.97
2954	-300.378249	-630.884080	1.100000	22.66
2955	-264.797321	-258.531054	1.100000	-0.64
2956	-320.530110	-582.878137	1.100000	16.87
2957	-65.964232	-568.079200	1.100000	14.68
2958	-520.511613	-433.169547	1.100000	4.07
2959	-217.474329	-523.264517	1.100000	28.13
2960	-63.344765	-434.707051	1.100000	10.01
2961	-179.733846	-634.972371	1.100000	10.98
2962	-290.092333	-826.609028	1.100000	-0.28
2963	-73.732772	-577.656919	1.100000	14.58
2964	-150.166815	-713.295044	1.100000	3.30
2965	-403.476839	-264.626420	1.100000	11.64
2966	-306.425852	-822.964897	1.100000	1.95
2967	-207.198646	-637.672038	1.100000	8.04
2968	-247.739202	-351.055096	1.100000	4.92
2969	-183.337182	-556.681522	1.100000	26.10
2970	-106.045351	-571.956500	1.100000	17.68
2971	-438.362206	-632.874397	1.100000	18.94
2972	-326.303929	-696.795599	1.100000	18.61
2973	-531.044926	-571.514651	1.100000	0.96
2974	-358.348117	-409.091117	1.100000	26.92
2975	-486.536653	-535.060777	1.100000	-0.68
2976	-150.794751	-546.224609	1.100000	23.94
2977	-170.145330	-678.783797	1.100000	1.09
2978	-311.972592	-187.286253	1.100000	-1.59
2979	-105.540480	-441.051378	1.100000	13.36
2980	-601.979491	-510.143264	1.100000	11.04
2981	-468.882845	-569.828019	1.100000	8.53
2982	-440.100888	-502.154062	1.100000	9.98
2983	-211.278534	-539.498235	1.100000	28.27
2984	-333.173514	-580.829539	1.100000	20.20
2985	-65.999833	-509.112325	1.100000	15.94
2986	-22.455489	-373.053570	1.100000	0.24
2987	-409.195444	-501.579143	1.100000	15.05
2988	-100.081285	-460.063109	1.100000	15.36
2989	-320.500573	-611.219534	1.100000	26.40
2990	-287.499383	-259.848221	1.100000	2.74
2991	-35.683736	-450.204358	1.100000	9.86
2992	-322.749034	-286.789750	1.100000	9.78
2993	-481.056211	-429.038068	1.100000	11.17
2994	-386.808635	-372.069713	1.100000	22.08
2995	-210.985506	-706.187414	1.100000	0.56
2996	-310.784276	-377.679583	1.100000	20.04
2997	-417.012229	-549.556052	1.100000	14.26
2998	-351.404457	-246.808552	1.100000	7.69
2999	-557.337459	-714.743323	1.100000	3.14
3000	-391.957570	-460.673500	1.100000	24.97
3001	-155.537950	-551.034842	1.100000	24.12
3002	-243.297947	-553.169516	1.100000	18.25
3003	-246.206240	-769.021611	1.100000	-0.02
3004	-496.911857	-355.601875	1.100000	10.65
3005	-95.781235	-542.690224	1.100000	18.51
3006	-440.755145	-521.535158	1.100000	5.08
3007	-477.568493	-512.731570	1.100000	1.24
3008	-283.326866	-659.531932	1.100000	16.68
3009	-338.888882	-539.353623	1.100000	-2.34
3010	-559.026806	-711.500557	1.100000	2.91
3011	-456.929218	-456.176085	1.100000	13.63
3012	-529.287665	-566.477402	1.100000	1.26
3013	-484.081875	-523.922265	1.100000	-0.00
3014	-536.551001	-385.732216	1.100000	4.52
3015	-397.776683	-587.662099	1.100000	24.04
3016	-188.244690	-689.945253	1.100000	-0.30
3017	-462.067252	-652.032566	1.100000	15.42
3018	-266.094433	-600.115280	1.100000	3.80
3019	-457.263643	-454.047329	1.100000	13.76
3020	-293.341452	-343.635752	1.100000	13.09
3021	-428.775939	-409.978653	1.100000	20.24
3022	-360.332985	-547.798455	1.100000	10.40
3023	-181.082246	-496.085781	1.100000	26.19
3024	-172.798910	-487.600759	1.100000	24.62
3025	-352.984170	-612.725706	1.100000	28.95
3026	-193.045359	-247.468036	1.100000	8.77
3027	-489.158099	-465.287129	1.100000	6.57
3028	-215.082150	-637.651425	1.100000	6.55
3029	-530.555120	-546.442711	1.100000	3.67
3030	-211.692802	-405.313436	1.100000	5.23
3031	-484.244270	-758.427335	1.100000	11.07
3032	-53.081325	-453.111487	1.100000	11.33
3033	-303.412045	-495.504077	1.100000	-3.16
3034	-388.608736	-525.182163	1.100000	7.37
3035	-212.820222	-693.415885	1.100000	-0.91
3036	-474.393956	-382.032468	1.100000	13.57
3037	-111.582484	-685.453392	1.100000	0.60
3038	-463.552083	-752.247319	1.100000	12.94
3039	-389.758347	-704.014594	1.100000	19.66
3040	-212.059802	-440.430764	1.100000	15.26
3041	-204.532990	-743.300237	1.100000	4.38
3042	-310.283293	-555.840887	1.100000	-3.19
3043	-541.427733	-510.265386	1.100000	5.61
3044	-229.475420	-803.556062	1.100000	4.77
3045	-355.998025	-536.114491	1.100000	-2.20
3046	-465.806437	-284.401718	1.100000	11.62
3047	-32.763564	-354.027061	1.100000	-1.91
3048	-42.511988	-672.147930	1.100000	1.65
3049	-212.241344	-598.072920	1.100000	18.44
3050	-385.804149	-772.108620	1.100000	13.01
3051	-119.016057	-738.473163	1.100000	6.57
3052	-129.170521	-501.976476	1.100000	21.55
3053	-93.594090	-334.133035	1.100000	2.67
3054	-269.914690	-816.205516	1.100000	-0.22
3055	-334.525159	-649.836392	1.100000	25.50
3056	-338.428802	-299.208660	1.100000	12.59
3057	-36.335940	-697.929696	1.100000	-1.45
3058	-129.136944	-422.496262	1.100000	11.68
3059	-275.140721	-302.125602	1.100000	5.40
3060	-54.614978	-554.097165	1.100000	14.57
3061	-66.262442	-601.537472	1.100000	11.80
3062	-201.088460	-582.322392	1.100000	22.66
3063	61.673882	-688.523672	1.100000	4.28
3064	158.568881	-747.011695	1.100000	13.87
3065	561.271421	-512.552110	1.100000	14.56
3066	232.164004	-698.328950	1.100000	20.31
3067	16.662973	-404.142391	1.100000	1.11
3068	503.146504	-741.503824	1.100000	6.66
3069	473.077536	-408.231198	1.100000	9.23
3070	354.983206	-795.469868	1.100000	1.14
3071	139.784890	-445.620456	1.100000	12.64
3072	90.529504	-714.240050	1.100000	8.33
3073	490.623382	-654.514257	1.100000	6.47
3074	425.293201	-690.442328	1.100000	-0.27
3075	312.726460	-391.145213	1.100000	18.82
3076	475.926867	-283.764579	1.100000	9.63
3077	42.822078	-543.827008	1.100000	7.37
3078	186.542808	-792.669288	1.100000	11.36
3079	279.854683	-221.964505	1.100000	3.13
3080	262.569876	-762.802408	1.100000	11.74
3081	6.034008	-537.256094	1.100000	10.69
3082	422.648346	-517.770585	1.100000	27.81
3083	96.069234	-420.368800	1.100000	6.68
3084	584.143705	-398.879787	1.100000	3.50
3085	529.016532	-635.981067	1.100000	8.17
3086	317.483880	-801.448528	1.100000	1.88
3087	344.233507	-434.100482	1.100000	6.17
3088	564.099270	-422.317303	1.100000	7.43
3089	176.699434	-485.721800	1.100000	15.09
3090	349.931943	-752.153355	1.100000	1.86
3091	249.974625	-206.216260	1.100000	3.35
3092	299.375154	-271.515361	1.100000	6.37
3093	285.695493	-207.843597	1.100000	1.18
3094	352.749751	-790.568495	1.100000	0.47
3095	484.374919	-321.737600	1.100000	5.09
3096	389.566851	-618.819965	1.100000	11.82
3097	190.146985	-681.082709	1.100000	19.95
3098	242.892006	-702.540220	1.100000	19.75
3099	205.408747	-622.074897	1.100000	24.58
3100	135.470607	-376.836019	1.100000	13.97
3101	474.531643	-587.475481	1.100000	18.17
3102	438.318675	-396.563360	1.100000	6.93
3103	446.126190	-646.600339	1.100000	8.61
3104	131.258317	-335.821956	1.100000	12.80
3105	411.466427	-366.683404	1.100000	-1.49
3106	426.818182	-280.042689	1.100000	8.30
3107	536.813493	-365.344863	1.100000	0.34
3108	472.659595	-695.606155	1.100000	-0.02
3109	122.921324	-608.962561	1.100000	9.94
3110	589.010628	-432.690444	1.100000	6.96
3111	340.514632	-445.014170	1.100000	5.27
3112	606.132382	-584.733643	1.100000	8.65
3113	225.807418	-708.495651	1.100000	19.18
3114	197.848529	-790.766692	1.100000	11.45
3115	337.584525	-755.639585	1.100000	3.60
3116	348.496868	-486.800656	1.100000	7.55
3117	171.259133	-440.213169	1.100000	18.78
3118	396.401163	-256.596474	1.100000	6.57
3119	422.876112	-726.073157	1.100000	4.74
3120	276.357542	-348.197736	1.100000	18.05
3121	65.590410	-614.645742	1.100000	0.49
3122	254.474626	-301.227747	1.100000	13.70
3123	348.168372	-643.519229	1.100000	8.89
3124	17.962362	-507.036999	1.100000	9.54
3125	11.971868	-490.455584	1.100000	9.13
3126	50.003515	-623.560636	1.100000	-0.61
3127	491.789574	-476.333601	1.100000	18.28
3128	265.651540	-701.046279	1.100000	19.04
3129	376.311824	-779.813552	1.100000	3.25
3130	16.916526	-660.224457	1.100000	-0.28
3131	93.744640	-418.948764	1.100000	6.38
3132	510.732170	-603.406340	1.100000	13.57
3133	263.238250	-286.935185	1.100000	11.50
3134	291.371197	-602.454071	1.100000	24.10
3135	125.991313	-325.816252	1.100000	12.00
3136	316.029235	-611.423146	1.100000	19.16
3137	424.734527	-764.223135	1.100000	8.00
3138	406.901038	-427.448688	1.100000	13.05
3139	432.145567	-546.126886	1.100000	26.31
3140	441.052500	-294.415209	1.100000	8.06
3141	130.886629	-338.648729	1.100000	12.84
3142	317.357370	-578.820854	1.100000	1.48
3143	381.734932	-279.213711	1.100000	3.33
3144	573.359560	-524.705404	1.100000	13.90
3145	240.991292	-800.596660	1.100000	8.99
3146	188.494757	-349.029258	1.100000	18.31
3147	278.986604	-308.341695	1.100000	12.73
3148	208.960725	-488.624496	1.100000	19.74
3149	115.323722	-583.218573	1.100000	6.04
3150	189.608787	-485.813733	1.100000	17.40
3151	354.238796	-673.227001	1.100000	7.44
3152	290.078986	-250.043255	1.100000	5.09
3153	286.362675	-558.440450	1.100000	-3.33
3154	218.937668	-532.341591	1.100000	10.35
3155	312.651572	-461.529320	1.100000	12.01
3156	282.384499	-280.750602	1.100000	9.18
3157	368.650092	-511.200951	1.100000	21.58
3158	328.926777	-508.557401	1.100000	-3.06
3159	118.643796	-667.232991	1.100000	11.73
3160	420.775380	-439.439191	1.100000	16.57
3161	475.124433	-644.759880	1.100000	8.65
3162	103.538112	-528.106679	1.100000	2.07
3163	110.579771	-464.575759	1.100000	5.39
3164	395.607750	-240.985776	1.100000	7.18
3165	345.478927	-797.439503	1.100000	-0.12
3166	201.435375	-776.572292	1.100000	12.71
3167	228.976621	-428.967835	1.100000	27.28
3168	152.473054	-756.112373	1.100000	13.04
3169	31.396591	-384.786345	1.100000	-0.95
3170	509.193570	-361.950507	1.100000	0.03
3171	298.686362	-803.823042	1.100000	3.91
3172	326.175424	-587.757717	1.100000	6.79
3173	472.029895	-509.640716	1.100000	22.49
3174	302.364194	-630.931937	1.100000	23.32
3175	156.204940	-468.982908	1.100000	13.55
3176	227.096503	-321.750207	1.100000	16.91
3177	524.986265	-697.115072	1.100000	-0.35
3178	491.144013	-581.344904	1.100000	17.59
3179	283.666618	-467.913379	1.100000	16.94
3180	129.393092	-637.405626	1.100000	12.65
3181	415.785769	-791.447958	1.100000	8.78
3182	320.412942	-356.364281	1.100000	13.39
3183	538.759777	-677.225490	1.100000	1.56
3184	149.358855	-595.280200	1.100000	13.74
3185	350.743169	-422.084253	1.100000	5.36
3186	83.399842	-659.436992	1.100000	6.32
3187	196.415800	-596.766227	1.100000	22.65
3188	58.903056	-715.528979	1.100000	4.29
3189	289.889244	-817.161049	1.100000	3.48
3190	146.757671	-497.309141	1.100000	7.38
3191	157.739627	-419.417144	1.100000	17.07
3192	349.194718	-544.128793	1.100000	1.93
3193	379.197808	-318.431120	1.100000	0.07
3194	279.616836	-382.397811	1.100000	22.42
3195	289.590065	-446.312179	1.100000	24.67
3196	323.476779	-251.687189	1.100000	1.30
3197	345.253746	-426.998600	1.100000	7.27
3198	6.450989	-350.696305	1.100000	-2.71
3199	526.123062	-638.029319	1.100000	8.00
3200	23.650684	-493.315981	1.100000	8.29
3201	336.226707	-482.515336	1.100000	-3.35
3202	225.605226	-609.858003	1.100000	27.25
3203	384.506800	-786.909409	1.100000	4.86
3204	165.748863	-760.625688	1.100000	13.42
3205	374.362037	-708.199700	1.100000	0.62
3206	239.336043	-765.417887	1.100000	12.82
3207	475.911812	-689.681900	1.100000	-0.28
3208	187.165489	-352.256994	1.100000	18.45
3209	97.920438	-337.750424	1.100000	9.10
3210	368.707374	-756.744353	1.100000	0.38
3211	279.131649	-509.297947	1.100000	-3.31
3212	405.762380	-444.334463	1.100000	17.33
3213	585.977526	-638.865783	1.100000	4.90
3214	18.932809	-419.094243	1.100000	2.36
3215	200.327482	-742.037874	1.100000	15.72
3216	544.015734	-439.003742	1.100000	10.55
3217	253.661043	-709.819965	1.100000	18.54
3218	515.085987	-416.475274	1.100000	9.10
3219	124.504979	-633.417515	1.100000	11.68
3220	289.679386	-568.785544	1.100000	-4.07
3221	141.196442	-439.613638	1.100000	13.32
3222	167.889767	-435.334860	1.100000	18.37
3223	200.906720	-472.359191	1.100000	21.52
3224	92.262886	-744.662795	1.100000	8.06
3225	330.574374	-542.670369	1.100000	-2.90
3226	225.012234	-442.777427	1.100000	27.12
3227	103.180873	-648.928798	1.100000	8.90
3228	318.381822	-374.692324	1.100000	15.90
3229	531.364773	-670.518978	1.100000	2.80
3230	218.763207	-246.153299	1.100000	9.35
3231	44.058934	-548.170087	1.100000	6.95
3232	151.045021	-323.575284	1.100000	14.16
3233	541.839158	-674.300557	1.100000	1.96
3234	127.668144	-652.555680	1.100000	12.80
3235	420.157958	-578.650823	1.100000	23.13
3236	136.208094	-545.305668	1.100000	4.08
3237	289.072935	-229.571420	1.100000	3.09
3238	520.200082	-474.885435	1.100000	15.81
3239	434.778410	-437.333236	1.100000	16.00
3240	175.873489	-306.970148	1.100000	14.70
3241	253.095760	-799.268503	1.100000	8.41
3242	264.060222	-723.345978	1.100000	16.29
3243	550.020254	-363.708511	1.100000	-0.12
3244	49.707654	-511.761123	1.100000	7.06
3245	562.192985	-451.865351	1.100000	10.73
3246	537.025907	-385.977036	1.100000	3.63
3247	358.646204	-535.197951	1.100000	13.30
3248	420.939519	-736.705327	1.100000	5.65
3249	176.924911	-296.180411	1.100000	13.99
3250	530.937501	-724.700388	1.100000	3.59
3251	469.908318	-449.836835	1.100000	16.65
3252	178.261788	-678.352380	1.100000	19.01
3253	383.904519	-595.441393	1.100000	17.75
3254	521.503900	-438.469945	1.100000	11.83
3255	337.531733	-662.314795	1.100000	12.67
3256	591.770230	-380.634252	1.100000	0.89
3257	578.465092	-510.944822	1.100000	13.28
3258	531.803363	-522.191848	1.100000	17.02
3259	311.121331	-259.706934	1.100000	3.71
3260	206.083786	-615.737957	1.100000	24.74
3261	340.463190	-508.771640	1.100000	-2.60
3262	203.886700	-669.101591	1.100000	21.92
3263	193.997204	-541.732934	1.100000	12.72
3264	456.293616	-507.510957	1.100000	24.08
3265	193.341343	-278.285450	1.100000	12.87
3266	215.903530	-559.058860	1.100000	19.86
3267	345.112352	-701.742433	1.100000	7.75
3268	241.949693	-552.364505	1.100000	14.95
3269	159.598524	-730.872463	1.100000	14.79
3270	73.265932	-545.681570	1.100000	3.91
3271	102.852816	-456.264819	1.100000	4.89
3272	575.417148	-501.267794	1.100000	13.17
3273	246.160796	-208.678276	1.100000	3.84
3274	50.639740	-557.987179	1.100000	5.47
3275	192.572766	-581.494333	1.100000	20.60
3276	116.979694	-378.985987	1.100000	11.45
3277	16.563216	-353.584474	1.100000	-1.52
3278	3.910978	-452.351977	1.100000	6.95
3279	102.440937	-442.256681	1.100000	6.14
3280	119.886876	-639.327797	1.100000	11.17
